business_id,full_address,city,review_count,name,longitude,state,stars,latitude
I7IfnWW1nXljC4ZGqwPe-w,"1111 W Bell RdPhoenix, AZ 85023",Phoenix,100,Manuel's Mexican Restaurant,-112.0872865,AZ,4.0,33.6400079
0MQ3inDAuiq43TN9hw_Rbw,"3411 W Union Hills DrPhoenix, AZ 85027",Phoenix,4,Sonic Drive-In,-112.1323768,AZ,4.5,33.6539661
vJPehU-xd1p_-L0O7IwTjQ,"1929 W Union Hills DrPhoenix, AZ 85027",Phoenix,3,Little Caesar's Pizza,-112.1005506,AZ,4.5,33.6547265
EEC7t11ciQ6XUjkudRbYSg,"2627 W Deer Valley RdPhoenix, AZ 85027",Phoenix,28,Waffle House Restaurant,-112.116182,AZ,3.5,33.6834879
lPtTXn7_VOwqypZs07j2nA,"2805 W Agua Fria FwyPhoenix, AZ 85027",Phoenix,16,Luna Pizza & Restaurant,-112.1203279,AZ,4.0,33.6674187
3yMneVFhBePIBtCGdboc7Q,"18631 N 19th AvePhoenix, AZ 85027",Phoenix,51,Sardella's Pizza & Wings,-112.09834,AZ,3.5,33.6560582
9Y5kXneSwv-l-8TODZWQAQ,"1909 West Deer Valley RdPhoenix, AZ 85027",Phoenix,19,Taco Bell,-112.100217,AZ,4.0,33.683674
fmpEjlZhFlMHaGmsKJlUTg,"20818 N 19th AvePhoenix, AZ 85027",Phoenix,34,The Other Q Bar and Grill,-112.1004297,AZ,3.0,33.6756028
MQjBx1iVmIz6uI9T0DIkKw,"3013 W Agua Fria FwySte 3Phoenix, AZ 85027",Phoenix,11,Charley's Grilled Subs,-112.12371,AZ,3.0,33.666682
FG7Js2aMD6NtMMRI0C8Arw,"3009 West Agua Fria Fwy.Phoenix, AZ 85027",Phoenix,16,Rubio's Fresh Mexican Grill,-112.123307,AZ,3.5,33.666702
LSoRoX3DDsX8YgqTQpQuTQ,"20206 North 27th Ave., suite BPhoenix, AZ 85027",Phoenix,4,Pizza Hut,-112.1181065,AZ,1.5,33.6702654
6Q_WeP3JxYoFciwcjMStWw,"3013 W Agua Fria FwyPhoenix, AZ 85027",Phoenix,14,Samurai Sam's Teriyaki Grill,-112.12371,AZ,3.5,33.666682
hnOGdF42m6Cwuuh5iuaXbA,"2949 W. Agua Fria FwyPhoenix, AZ 85027",Phoenix,60,Romano's Macaroni Grill,-112.122297,AZ,2.5,33.667653
35Om8exyCLHWeijbxDPB1w,"626 W Union Hills DrPhoenix, AZ 85027",Phoenix,7,McDonald's,-112.082382,AZ,2.5,33.655098
3tk6Syyz5i967Ifuz_4o3w,"18631 N 19th AvenueSuite 150Phoenix, AZ 85027",Phoenix,22,Oriental Express,-112.09836,AZ,3.0,33.656005
VCCOmfNKYif3GA0YwsnoVg,"602 W Union Hills DrSte 1Phoenix, AZ 85027",Phoenix,22,Rosati's Pizza,-112.081705,AZ,4.0,33.655105
Jt1tVmCN1jwnXc3sSULqTQ,"2225 W Deer Valley RdPhoenix, AZ 85027",Phoenix,9,McDonald's,-112.1082641,AZ,3.0,33.6832965
VNAwZUh2pLSAn9oGpYBC7w,"1 W Deer Valley RdPhoenix, AZ 85027",Phoenix,18,Full Belly Deli,-112.07535,AZ,3.5,33.6831619
dOUtKHQ8Q0eHFjKPmi07tw,"3414 W Union Hills DrSte 16Phoenix, AZ 85027",Phoenix,20,Bailey's Pub,-112.1326498,AZ,3.0,33.6552463
Sodko0hlMg7F5doNJGKcWQ,"3063 W Agua Fria FwyPhoenix, AZ 85027",Phoenix,80,Claim Jumper,-112.125528,AZ,3.0,33.667839
wJGJt3NPaHvE-GMIeN-H5Q,"2141 W Deer Valley RdPhoenix, AZ 85027",Phoenix,9,Jack In the Box,-112.1063599,AZ,3.0,33.6834952
6S3zqOG3NyYTc8r6LwvM7g,"18631 N 19th AveSte 100Phoenix, AZ 85027",Phoenix,23,Burrito Bandito,-112.09836,AZ,3.0,33.656005
jqbrMBRsByyVBm8OoQ9dWA,"21611 N 26th AvePhoenix, AZ 85027",Phoenix,53,Cracker Barrel Old Country Store,-112.114228,AZ,3.5,33.681686
XpplgIJWMzWxsRkrLVqHkA,"3009 W Agua Fria Fwy.Phoenix, AZ 85027",Phoenix,4,Jamba Juice,-112.123307,AZ,3.0,33.666702
IwhkOh4fPsiU7TThIsz6Og,"3049 W Agua Fria FwySte B-3Phoenix, AZ 85027",Phoenix,35,Bamboo Grille,-112.124526978,AZ,3.0,33.6664543152
i98vDwJCbC4RHvDo0_XQuw,"2525 W Deer Valley RdPhoenix, AZ 85027",Phoenix,14,Dennys,-112.114985,AZ,2.0,33.683393
flMu0Tz5RsaMzr6K8kg1EA,"3414 W Union Hills DrPhoenix, AZ 85027",Phoenix,9,Rolibertos Mexican Food,-112.132618,AZ,4.0,33.655256
O8VZStQqbwvHb8aayyTIWg,"20242 N 27th AvePhoenix, AZ 85027",Phoenix,6,Wendy's,-112.117988,AZ,2.5,33.671419
oJ1xS-B6FJis_8_jdMBPLQ,"3039 W Agua Fria FwyPhoenix, AZ 85027",Phoenix,6,Chili's Grill & Bar,-112.124063,AZ,2.5,33.667729
wEsor9I2DcyYoR3brlqIMw,"3013 W Agua Fria FwySte 4Phoenix, AZ 85027",Phoenix,9,Panda Express,-112.12371,AZ,3.0,33.666682
y6-RZAlmtssiqo0OM7lCUw,"2226 W Deer Valley RdPhoenix, AZ 85027",Phoenix,11,Wendy's,-112.1083509,AZ,3.5,33.684219
H3IBlFr4WTmMupkUcX7cDA,"1919 W Deer Valley RdPhoenix, AZ 85027",Phoenix,10,Sonic Drive-In,-112.1009423,AZ,3.5,33.6835952
8bb8t2Y8y5vlMQ3dYi3Uvg,"19818 N 27th AvePhoenix, AZ 85027",Phoenix,5,Jack-In-the Box Drive Thru,-112.117845,AZ,3.0,33.6659875
I3KRHQvoLB6O_MZ2-UpynQ,"18635 N 35th AvePhoenix, AZ 85027",Phoenix,21,Pink Lotus Express,-112.1341515,AZ,3.0,33.6555982
GVUtuBmDdvXxXtjrvHHJnQ,"22034 N 19th AvePhoenix, AZ 85027",Phoenix,13,The Flight Line Bar and Grill,-112.100334167,AZ,3.5,33.686668396
iYr8t8RVPCiWABBO4I6HgA,"1802 W Union Hills DrPhoenix, AZ 85027",Phoenix,14,Del Taco,-112.0976703,AZ,3.0,33.6547143
NWtC07BxIqQp76kugbvynA,"20216 N 27th AvePhoenix, AZ 85027",Phoenix,13,5 & Diner Deer Valley,-112.1177658,AZ,3.5,33.6707361
iAHNZo6GF4C3N-z8u2C_ww,"2220 W Deer Valley RdPhoenix, AZ 85027",Phoenix,12,Arby's,-112.107284,AZ,3.5,33.6840252
51iJ7zyvay9N_COWV0is_g,"10627 N 19th AvePhoenix, AZ 85029",Phoenix,25,Mister Wong,-112.0992147,AZ,4.0,33.5829277
ubfD6-I73lP00v0fkx-keQ,"12418 N 28th DrPhoenix, AZ 85029",Phoenix,96,Anzios Italian Restaurant,-112.12037371,AZ,4.0,33.5986481057
5bzUWGZO13J1PsYCK14sCg,"4212 W Cactus RdPhoenix, AZ 85029",Phoenix,36,Sardella's Pizza & Wings,-112.150726,AZ,4.0,33.5981674
_91nx0Tz61WQIX2fpS7wDQ,"4212 W Cactus RdSte 1107Phoenix, AZ 85029",Phoenix,4,Quiznos,-112.150726,AZ,2.0,33.5981674
uptdn_hZsuJOCp5WCKJxjQ,"10621 N 43rd AvePhoenix, AZ 85029",Phoenix,7,Jack-In-the Box,-112.150996,AZ,3.0,33.5827219
vuTdngoxZdbJdbno8IK3Kw,"10639 N 35th AvePhoenix, AZ 85029",Phoenix,29,Rolando's Mexican Food,-112.1338743,AZ,4.0,33.5833752
HLQ2dpyfLcva120pCSLvfA,"3550 W Cactus RdPhoenix, AZ 85029",Phoenix,12,Humberto's Mexican Food,-112.1356308,AZ,4.0,33.5968607
H03D-h5UwPXOv64W5Iqn_Q,"3508 W Cactus RdPhoenix, AZ 85029",Phoenix,24,Country Boys Restaurant #110,-112.1346307,AZ,3.0,33.5963901
r67TiLEb5K1nnacFCEQ0jQ,"13635 N 35th AvePhoenix, AZ 85029",Phoenix,5,Burger King,-112.1335065,AZ,1.5,33.609824
VF9wvcgVPDVa9LBDHPrXuw,"2855 W Cactus RdPhoenix, AZ 85029",Phoenix,22,Stackers Restaurant,-112.1201741,AZ,4.0,33.5964011
apEkYsUz31lI3tcJoC4HbA,"3301 W Peoria AvePhoenix, AZ 85029",Phoenix,39,Garcia's Mexican Restaurants,-112.13188,AZ,3.0,33.581387
9LWHrYjDQNjFSNH6VbSFrg,"12019 N 19th AvePhoenix, AZ 85029",Phoenix,33,Ming's Pagoda,-112.0993308,AZ,3.0,33.5955127
JmKgenzB37i3xcK0rJkDmQ,"10605 N 43rd AvePhoenix, AZ 85029",Phoenix,23,Great Wall Buffet,-112.1513854,AZ,2.5,33.58293
awJTMRbRbrLRZirPe2DXJA,"12040 N 35th AvePhoenix, AZ 85029",Phoenix,9,Churchs Chicken,-112.1341976,AZ,2.5,33.5963198
WZ9UbAUNllHfg06B_mHnmA,"12456 N 28th DrPhoenix, AZ 85029",Phoenix,4,Dairy Queen,-112.1197642,AZ,3.5,33.5987628
EFxaUHb6UwOpsvIIdZk-Ng,"12407 N 28th DrPhoenix, AZ 85029",Phoenix,18,China Harvest Buffet,-112.1197753,AZ,3.0,33.597378
bU4ZRr07Y6DFayPK3kKFsw,"3025 W Peoria AvePhoenix, AZ 85029",Phoenix,9,Wendy's,-112.1249576,AZ,2.5,33.5818251
QTXksIu_qTiHBXYju0FjNg,"3039 W Peoria AvePhoenix, AZ 85029",Phoenix,18,Samurai Sam's Teriyaki Grill,-112.1251555,AZ,3.5,33.5815112
Mfa0aFvpjQ5llU3dq71i6Q,"1840 W Peoria AvePhoenix, AZ 85029",Phoenix,6,Church's Chicken,-112.099254,AZ,3.0,33.5824039
s0kRiHawc3BlFAU8I-GU9w,"2815 W Peoria AvePhoenix, AZ 85029",Phoenix,4,Subway,-112.1241636,AZ,3.5,33.5818256
1B5vpxnZYXKil_k5d5MpEQ,"3507 W. Peoria Ave.Phoenix, AZ 85029",Phoenix,8,Taco Bell,-112.134388,AZ,2.5,33.58216
9xsmSRFD8riQF7UCBrD88g,"3508 W Peoria AvePhoenix, AZ 85029",Phoenix,48,La Parrilla Suiza,-112.1347164,AZ,3.5,33.582048
reMYkuDhLk4raAviOFtvOQ,"13616 N 35th AveSte 1Phoenix, AZ 85029",Phoenix,64,Lenny's Burger Shop,-112.134235367,AZ,4.0,33.6095285045
EqyNGesG22jNfNT5pmfYgw,"2855 W Cactus RdPhoenix, AZ 85029",Phoenix,45,Shangri-La Chinese,-112.12074,AZ,4.0,33.596381
sHac5Efa3ZPK9GpeeHvylQ,"3337 W Peoria AvePhoenix, AZ 85029",Phoenix,32,BullShooters,-112.132713,AZ,3.5,33.580812
NFoVdVCLmJ4InK4g6GYgKQ,"10645 N 35th AvePhoenix, AZ 85029",Phoenix,60,Captain Bill's Subs,-112.1339118,AZ,4.0,33.5836898
WBDFE5PtCeL6x2YQRskZnA,"13624 N. 35th AvenuePhoenix, AZ 85029",Phoenix,4,Pizza Hut,-112.1342635,AZ,3.0,33.6096353
HgEWC-fM87RjIb7UtJftFg,"5045 W Thomas RdPhoenix, AZ 85031",Phoenix,16,Rainbow Donuts,-112.168572,AZ,4.0,33.48011
bsDkiuoIA7_ecWTjG6ifwA,"4313 W Thomas RdPhoenix, AZ 85031",Phoenix,3,Jack in the Box,-112.1525661,AZ,1.5,33.4803542
LeTMz4hrsdHhiS-vNBj82A,"4327 W Thomas RdPhoenix, AZ 85031",Phoenix,21,Little Dragon Chinese Restaurant,-112.15312,AZ,4.0,33.48001
hZnyMKyQY_EaFQ2Sq73AMg,"4316 W Thomas RdPhoenix, AZ 85031",Phoenix,4,La Pupusa Loca,-112.1529177,AZ,4.5,33.4804804
ojCJLdq4pLIvumBdEtxN_Q,"3827 N 43rd AvenuePhoenix, AZ 85031",Phoenix,8,La Salsita,-112.151335,AZ,3.5,33.49245
nE-qMmKkYEuT0onFTLDFtg,"5814 W Indian School RdPhoenix, AZ 85031",Phoenix,16,May Garden Restaurant,-112.1851741,AZ,3.5,33.4952625
RcufSDfRpeaxLm875axrDQ,"4955 W Indian School RdPhoenix, AZ 85031",Phoenix,5,Golden Nugget Chinese Buffet,-112.166939,AZ,3.5,33.494559
JLAv7wuaVp9VSo2n_kHOlQ,"4105 N 51st AvePhoenix, AZ 85031",Phoenix,9,Tokyo Express,-112.1688163,AZ,3.5,33.49548
b5sP47L2NiBXqbsiOnR7cw,"5828 W Indian School RdPhoenix, AZ 85031",Phoenix,17,Mariscos Altata,-112.1858356,AZ,3.5,33.495198
a2rP52PGQtyAXCsoUc-PYg,"4302 W Indian School RdPhoenix, AZ 85031",Phoenix,4,Burger King,-112.1522673,AZ,2.5,33.4955913
TLFPee56Ki7cJKZ8zpl-Pw,"4120 N 51st AvePhoenix, AZ 85031",Phoenix,5,Denny's,-112.1690854,AZ,2.0,33.4958142
uflQ_lKBfS6WknNlm_HK8g,"5060 W Indian School RdPhoenix, AZ 85031",Phoenix,14,Sizzler,-112.1683457,AZ,3.0,33.4952704
R2M90cHdYRUYVB4VzA_fYg,"5225 W Indian School RdPhoenix, AZ 85031",Phoenix,3,Wendy's,-112.1716455,AZ,2.5,33.4947702
egewu6VzoA8uNG7IPmzmdA,"5127 W Indian School RdPhoenix, AZ 85031",Phoenix,3,Presto Pizza & Wings,-112.1697337,AZ,3.5,33.4948927
2DmNeO4CwPWj27QBbq_mfg,"5001 W Indian School RdPhoenix, AZ 85031",Phoenix,8,Rainbow Donuts,-112.167304,AZ,4.5,33.4949432
dCUnkEiVCr724xl9JNJACg,"4344 W Indian School RdPhoenix, AZ 85031",Phoenix,7,Long Wong's Hot Wings,-112.154119736,AZ,3.5,33.4957046309
dCjIsHdc-IoOmfMt7qqZJA,"5301 W Indian School RdPhoenix, AZ 85031",Phoenix,5,Chinese Gourmet Buffet,-112.173696,AZ,2.5,33.494229
DRekXCjdmPESqDpwaQ0x2w,"4344 W Indian School RoadPhoenix, AZ 85031",Phoenix,10,Tortas Paquime,-112.1533049,AZ,4.0,33.4949556
gBexinoctpKpwhyxAMZ_wA,"7502 W Thomas RdPhoenix, AZ 85033",Phoenix,15,Long Wongs,-112.2208861,AZ,2.0,33.480276
m3-p0XIYBQdR4VzbHpUpXQ,"7349 W Indian School RdPhoenix, AZ 85033",Phoenix,24,Genie G's,-112.2178347,AZ,4.0,33.4942713
8s392ZpX8dfO5Ol2RdQISQ,"6535 W Indian School RdPhoenix, AZ 85033",Phoenix,6,El Pollo Loco,-112.2009798,AZ,4.0,33.4947838
-dunP-FvJHpQmx5qt5Qoqg,"6542 W Indian School RdPhoenix, AZ 85033",Phoenix,45,Popo's Fiesta Del Sol,-112.2005786,AZ,4.5,33.4948584
lTVFl5i4Sh8G2vV6T7Nanw,"4021 N 75th AvePhoenix, AZ 85033",Phoenix,3,Baskin-Robbins Ice Cream & Yogurt Stores,-112.220506,AZ,3.0,33.4935039
YuEdJcnZQv8XXAoP6GgClg,"7307 W Indian School RdPhoenix, AZ 85033",Phoenix,20,Canton Dragon,-112.2167573,AZ,4.0,33.4946448
FJgO8d_Lx0P1A0KOiRfuFg,"7337 W Indian School RdPhoenix, AZ 85033",Phoenix,3,China Buffet 2000,-112.2173778,AZ,1.5,33.4946902
hhaUz_YCmU7OfSR10uJGrQ,"7510 W Thomas RdPhoenix, AZ 85033",Phoenix,5,Panda Express,-112.221054,AZ,3.0,33.480679
w4NZRieE41M--lCZ5su0uw,"8225 W Camelback RdPhoenix, AZ 85033",Phoenix,3,Jack In the Box,-112.2367926,AZ,3.5,33.5084748
dbMKVb_0pwptu3tdgFrWjQ,"7634 W Indian School RdPhoenix, AZ 85033",Phoenix,6,KFC,-112.225099,AZ,1.5,33.494915
C0Oax-LBEFf0mmPSugymEQ,"7532 W Indian School RdPhoenix, AZ 85033",Phoenix,14,Lim's Chinese Restaurant,-112.2220681,AZ,4.0,33.4946539
D91dby6NHj13Cp7cDIj4TQ,"7333 W Thomas RoadPhoenix, AZ 85033",Phoenix,11,Grandpa's Pizza,-112.219346,AZ,4.0,33.477407
E2BMYajnI3USNpABFdBn6Q,"7829 W Thomas RdPhoenix, AZ 85033",Phoenix,31,Macayo's Mexican Kitchen,-112.227821,AZ,3.5,33.479524
GNZuoHxehd_3Kej7eXj8iQ,"6544 W Thomas RdSte 38Phoenix, AZ 85033",Phoenix,31,Good China Restaurant,-112.2020844,AZ,4.0,33.4812851
NvI3tykB4nbcAW0E2BYS7Q,"4130 N 83rd AvePhoenix, AZ 85033",Phoenix,3,The Nugget,-112.2385145,AZ,2.5,33.4951092
Cdnp0HbJ4wVlzffuueG45w,"6701 W Thomas RdPhoenix, AZ 85033",Phoenix,14,Happy Food,-112.203776,AZ,4.0,33.47994
mVcSgP9JneHL4oz9FQPhnw,"2919 N 59th AvenuePhoenix, AZ 85033",Phoenix,7,Mariscos Ensenada 4,-112.1862167,AZ,2.5,33.4818347
OkrQmezVphjEnYQg7ngAbA,"8243 W Indian School RdPhoenix, AZ 85033",Phoenix,3,Pizza Patron,-112.236894,AZ,2.5,33.49389
o70dr8iwKpHpg0_wjkA0Rw,"4012 N 75th AvePhoenix, AZ 85033",Phoenix,3,Rivas Mexican Food,-112.220979,AZ,2.5,33.493295
z0xEfgr1-lDqVatrX-rf-A,"5132 W McDowell RdPhoenix, AZ 85035",Phoenix,17,Rice To You,-112.1696016,AZ,3.5,33.4659771
pdsK3YZfXZbzOEVpGNcilg,"5030 W McDowell RdPhoenix, AZ 85035",Phoenix,12,Waffle House,-112.168103456,AZ,3.0,33.4670876585
4iMQGPFeMhbduKTWrwtWNg,"5030 W McDowell RoadPhoenix, AZ 85035",Phoenix,4,Crossroads Bar & Grill,-112.167615,AZ,3.0,33.466759
tNdb_01AHU3O1_ISE2Mf1w,"5150 W McDowell RdPhoenix, AZ 85035",Phoenix,9,Las Cazuelas Mexican Food Restaurant,-112.1711226,AZ,3.5,33.4663506
UF1NxzXlRa1Qa3uo_XODsA,"5102 W McDowell RdPhoenix, AZ 85035",Phoenix,3,Burger King,-112.169573,AZ,2.5,33.466366
ot4Of_A9onKHoVt4XU7v5g,"5021 W McDowell RdPhoenix, AZ 85035",Phoenix,6,Sonic Drive-In,-112.167962,AZ,2.5,33.465469
PYfbYi0M_q8sTmVBaocyow,"5009 W McdowellPhoenix, AZ 85035",Phoenix,8,El Pollo Loco,-112.1672669,AZ,3.0,33.4656138
5QOitecMgPwjT8RbUAQdig,"2810 North 75th Ave.Phoenix, AZ 85035",Phoenix,12,Red Lobster,-112.2213794,AZ,2.5,33.4787353
5GpvSL1tlAjpgdJKZ5eLpg,"1616 N 75th AvePhoenix, AZ 85035",Phoenix,80,Texas Roadhouse,-112.2211163,AZ,3.5,33.4673054
AMvEtuSRdXzb4abwFgL8Dw,"6730 W McDowell RdPhoenix, AZ 85035",Phoenix,3,Church's Chicken,-112.204726,AZ,1.5,33.466237
RIPnl1BAUaY2rSW8cPuQWQ,"2201 N 83rd AvenuePhoenix, AZ 85035",Phoenix,7,Star Wok,-112.237262,AZ,3.5,33.472143
4jxKmU2No9hGWCZuYPjeLQ,"1860 N 75th AvePhoenix, AZ 85035",Phoenix,3,Taco Bell,-112.22115,AZ,1.5,33.46898
ILm0LCXrDGs_5aGa83dgfQ,"2626 N 75th AvePhoenix, AZ 85035",Phoenix,34,Olive Garden Italian Restaurant,-112.2211945,AZ,3.0,33.4775855
ycFghD0OZyf9i4mRkD6o6Q,"2820 N 75th AvePhoenix, AZ 85035",Phoenix,3,Outback Steakhouse,-112.22135,AZ,2.0,33.479324
mPMw_JxSRjzPXVdTjWmV6Q,"2040 North 75th AvenuePhoenix, AZ 85035",Phoenix,6,Whataburger,-112.2212155,AZ,4.0,33.4706577
R7SVavAsjzN3wy825PiOEg,"5930 W McDowell RdPhoenix, AZ 85035",Phoenix,4,Papa John's Pizza,-112.188328,AZ,2.0,33.466415
5oe5ciunMsjPKLAj0pl_Lg,"9920 W Indian School RdPhoenix, AZ 85037",Phoenix,6,Jack in the Box,-112.255643323,AZ,2.0,33.4902326241
hVDo35_OySCeFWYLFKM7WQ,"9024 W Thomas RdPhoenix, AZ 85037",Phoenix,10,Palermos Pizza,-112.2536443,AZ,4.0,33.4797253
4hqPdtPCH8rLHTet7k8-RQ,"9014 W Thomas RdPhoenix, AZ 85037",Phoenix,4,Subway,-112.2535839,AZ,1.0,33.479717
AIM_3ESPX13J4G4ZNVOY_g,"10210 W Indian School RdPhoenix, AZ 85031",Phoenix,10,Sonic Drive-In,-112.279707,AZ,2.5,33.4938603
_io-CVnCgHyt0vpTCrP13A,"10720 W Indian School RdPhoenix, AZ 85037",Phoenix,30,Brother's Pizza,-112.2919195,AZ,4.0,33.4947065
sCv1wUWJhFmQEMw3A4lwXQ,"10540 W Indian School RdPhoenix, AZ 85037",Phoenix,48,Wong's Restaurant,-112.287703,AZ,4.0,33.4942832
mNjLNTOXSckssvYNn-ZFjg,"10720 W Indian School RoadPhoenix, AZ 85037",Phoenix,11,Ramiro's Mexican Food,-112.2920313,AZ,4.0,33.493973
SPqPt-K6qzTutj_vWOgKGA,"5 W Baseline RdPhoenix, AZ 85041",Phoenix,11,Marcia's Long Wongs,-112.0735285,AZ,4.0,33.3777493
ZD8xAsXsj8FRunJOP4fSrQ,"925 W Dobbins RdPhoenix, AZ 85041",Phoenix,13,Taco Feliz Mexican Food,-112.086059,AZ,3.5,33.362881
GoWTsb8sGyJ026a3cbw03Q,"1821 W Southern AvePhoenix, AZ 85041",Phoenix,31,Vaqueros Carne Asada,-112.0973137,AZ,3.5,33.391964
grKO-AmJulPUuSxQuplYEw,"1202 N 51st AvePhoenix, AZ 85043",Phoenix,7,Carl's Jr,-112.1696783,AZ,2.5,33.4606832
W8Gjzs5mxSU9aA77l-V9fA,"4501 W Van Buren StPhoenix, AZ 85043",Phoenix,10,Ralph's Snack Bar,-112.1568419,AZ,3.5,33.4511267
Qo05fV2xk3_CAd8WdGbz9Q,"5340 W Buckeye RdPhoenix, AZ 85043",Phoenix,6,Samurai Sam's Teriyaki Grill,-112.174813,AZ,3.5,33.437482
K4VHuqUFwc4eeC8LkMLyTA,"1237 N 59th AvePhoenix, AZ 85043",Phoenix,25,Waffle House,-112.1858875,AZ,3.5,33.462094
RQnw-0PLiC0HsstKrpF9Cw,"1532 N 51st AvePhoenix, AZ 85043",Phoenix,5,McDonald's,-112.1697371,AZ,2.5,33.4652322
nU1xvCBFBVkahDrZSoN2Rw,"1401 N 75th AvePhoenix, AZ 85043",Phoenix,9,Denny's Restaurant,-112.219927,AZ,3.0,33.464171
JRb-IC8MS-2rAsveFAE9CQ,"7045 N 35th AvePhoenix, AZ 85051",Phoenix,3,Domino's Pizza,-112.1337379,AZ,1.5,33.5401767
hvReYqE_qdIlf4OEkQxkmw,"3517 W Glendale AvePhoenix, AZ 85051",Phoenix,4,Taco Bell,-112.134228,AZ,4.0,33.538767
Vb1tNz0Tlm1q41A4gjY-cg,"8101 N 35th AvePhoenix, AZ 85051",Phoenix,10,Great Wall Buffet Two Corporation,-112.1342532,AZ,3.0,33.5549658
fm4X0SV2Kofj-57ZfHiZ_A,"3411 W Northern AveSte BPhoenix, AZ 85051",Phoenix,111,Caffe Sarajevo,-112.1324438,AZ,4.5,33.5527616
DE8UVNCCpOE0vTAbGaMoeQ,"3437 W Dunlap AvePhoenix, AZ 85051",Phoenix,106,Romanelli's Deli & Bakery,-112.1333288,AZ,4.5,33.5671173
cPmbPQepAatet3QMUZaSeg,"2545 W Glendale AvePhoenix, AZ 85051",Phoenix,44,Lenny's Burger,-112.114685,AZ,4.0,33.538227
6HAKrJvqrwyL-ZhyDX2JNQ,"7814 N 27th AvePhoenix, AZ 85051",Phoenix,18,Alzohour Market,-112.1169962,AZ,4.0,33.5515865
mn1LFFcQwEpir38_mPYH_g,"3515 W Northern AvePhoenix, AZ 85051",Phoenix,7,Lai Lai Mongolian Bbq,-112.1357952,AZ,3.5,33.5531112
JgR9549t1KZJMFPgTtSCbA,"10005 N Metro Pkwy EPhoenix, AZ 85051",Phoenix,43,Souper Salad Restaurant,-112.117925,AZ,3.0,33.576333
os_r5fCkmjeP980CLv20MQ,"10240 N 27th AvePhoenix, AZ 85051",Phoenix,10,The Place,-112.118976,AZ,3.0,33.579999
xGFtlEM3nQs4UmIDUuEw0w,"10237 N 35th AvePhoenix, AZ 85051",Phoenix,3,Final Score Sports Grill,-112.1338122,AZ,3.5,33.5792069
2OuLHSMMPlfa_ohMVXfnPA,"8021 N 35th AvenuePhoenix, AZ 85051",Phoenix,6,Safeway Food & Drug,-112.1319755,AZ,3.0,33.553947
pWPzxPPXN4IqI7RUU_8KKw,"3435 W Northern AvePhoenix, AZ 85051",Phoenix,31,New Tokyo Food Market,-112.1332565,AZ,4.5,33.5527619
ECBzFJhjbTyPHG7hZHPh_w,"7829 N 35th AvePhoenix, AZ 85051",Phoenix,22,O'Brien's Sports Bar,-112.133841,AZ,3.5,33.552446
SV4c043_aTMxE29XjMoiqw,"6135 N 35th AvePhoenix, AZ 85017",Phoenix,3,Il Primo Pizza & Wings,-112.1307323,AZ,3.0,33.5261574
3VKJ7cWSH38QKgCrYlG3Mg,"7126 N 35th AvePhoenix, AZ 85051",Phoenix,59,The Golden Greek,-112.1343372,AZ,4.0,33.5415109
qP1qB2BZRmrdsh3ZScttiA,"2510 W Northern AvePhoenix, AZ 85051",Phoenix,4,Village Inn,-112.1130622,AZ,4.0,33.5531915
xBCfrESSbroTjhVcRfG4NA,"9620 N Metro Pkwy WPhoenix, AZ 85051",Phoenix,76,Mi Pueblo,-112.125614583,AZ,4.0,33.5741241533
iins67bZVJeDrjiOTZh8DQ,"10220 N 28th DrivePhoenix, AZ 85051",Phoenix,28,Red Lobster,-112.122349,AZ,3.5,33.579445
4O8NrAHjO6Tb_Xa_YT-Xjg,"9016 N Black Canyon HwyPhoenix, AZ 85051",Phoenix,16,Schlotzsky's,-112.1178872,AZ,3.5,33.5679047
8IKkVbylBYRruaYjFPXqtg,"9620 N Metro Pkwy WSte 130Phoenix, AZ 85051",Phoenix,18,Peter Piper Pizza,-112.1257408,AZ,3.0,33.5735301
OIBrslaVxFxaaGUsYFUujg,"10223 N Metro Parkway EPhoenix, AZ 85051",Phoenix,41,Olive Garden Italian Restaurant,-112.1204917,AZ,3.0,33.5804279
C_YBdVpxct0NqjrCJDBlxA,"10460 N 28th DrPhoenix, AZ 85051",Phoenix,24,Sizzler,-112.1223949,AZ,3.0,33.5813975
IfqYtKTV6_smGY8gbuYKkg,"9620 N Metro Pkwy WPhoenix, AZ 85051",Phoenix,34,AJ's Mongolian BBQ,-112.12561,AZ,3.0,33.574335
eOPxvbzFTBjO5LSV3uYMug,"8039 N 35th AvePhoenix, AZ 85051",Phoenix,10,Chuck E Cheese's Pizza,-112.1342566,AZ,3.5,33.5538702
pcNV4ohbaLbV3dIhh0ezKA,"8129 N 35th AveSte 1Phoenix, AZ 85051",Phoenix,4,Water N Ice,-112.1342351,AZ,4.0,33.5557348
YBVQik4ySvAlvxobuFcXDA,"7805 N 35th AvePhoenix, AZ 85051",Phoenix,18,Streets of New York,-112.1342576,AZ,2.5,33.5512071
WoJrHOtrQ5R4jx80GwlnxA,"10450 N 28th DrPhoenix, AZ 85051",Phoenix,23,Swensen's Grill &  Ice Cream Parlor,-112.12205261,AZ,3.0,33.5815498715
1LSxfyNIUFbQb-Ej0FDGTw,"10214 N Metro Pkwy WPhoenix, AZ 85051",Phoenix,53,Mimi's Cafe,-112.1246212,AZ,3.0,33.5800411
