business_id,full_address,city,review_count,name,longitude,state,stars,latitude
5FLRsYrT6w2VSDvQDhphXg,"MGM Grand Hotel and Casino3799 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,496,Fiamma Trattoria & Bar,-115.172953,NV,4.0,36.10156
vW4G1hwiW6LkuhAfbeRfqg,"Paris Las Vegas3655 Las Vegas Blvd  SThe StripLas Vegas, NV 89136",Las Vegas,338,Le Cafe Ile Saint Louis,-115.170958,NV,2.5,36.112535
dYf5eX8oK5ughIeghqifRQ,"1205 S Rural RdTempe, AZ 85280",Tempe,12,McDonald's,-111.9258147,AZ,2.0,33.4157224
Sqo1BQUqcV4goQEeWsDMsQ,"2535 Las Vegas Blvd SThe StripLas Vegas, NV 89136",Las Vegas,44,Sahara Buffet,-115.156483,NV,2.0,36.142229
AbwqwmeGWDFtXuQkW4_xnw,"3397 Las Vegas Blvd. SouthThe StripLas Vegas, NV 89109",Las Vegas,68,Denny's,-115.171448,NV,3.0,36.120894
XZpUbduFE3HUbFkt1Zk3aA,"Bill's Gamblin' Hall & Saloon3595 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,157,Victorian Cafe,-115.171781,NV,3.0,36.115023
sgBl3UDEcNYKwuUb92CYdA,"1050 W Ray RdChandler, AZ 85224",Chandler,169,China King,-111.860585,AZ,3.5,33.321017
E9ZsPtGovfEPHlMHkDdlQA,"Bellagio Las Vegas3600 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,554,Noodles,-115.176300532,NV,3.0,36.1122690547
34FswFM28xpuNp3SmFVxeA,"440 E McCullough DrUniversity CityCharlotte, NC 28262",Charlotte,35,Shane's Rib Shack,-80.7489154,NC,3.5,35.3024954
nvaAUTTl7oqiJDhuimNG6A,"1660 S Alma School RdSte 129Mesa, AZ 85210",Mesa,246,T.C. Eggington's,-111.8593691,AZ,4.0,33.3841971
f6KGn2OyYk6LWEpnUEgerw,"3300 Las Vegas Blvd SEastsideLas Vegas, NV 89109",Las Vegas,396,Kahunaville Island Restaurant,-115.146372,NV,3.0,36.124423
IWA1J9m0rzU8AgXRjXJUoQ,"3300 Las Vegas Blvd SThe StripLas Vegas, NV 89136",Las Vegas,79,Phil's Italian Steak House,-115.1711726,NV,3.0,36.1240302
KlAARyLySLdoyT8QxJFSIg,"The Orleans4500 W Tropicana AveLas Vegas, NV 89103",Las Vegas,117,The Prime Rib Loft,-115.2022722,NV,3.5,36.1057107
4Z0yY5T8Sm151GhHclj_ZQ,"3331 E. Tropicana Ave.SoutheastLas Vegas, NV 89136",Las Vegas,3,Buffet Orient,-115.1039694,NV,3.0,36.09971
En9Qfq5CNMA6yYvDUxsCmA,"3035 E Tropicana AveSte EEastsideLas Vegas, NV 89121",Las Vegas,22,Divebar,-115.1091527,NV,3.5,36.0999386
ppeTb_JfnAbO200zcTgNMw,"227 State StCapitolMadison, WI 53703",Madison,96,Fresco,-89.388957,WI,4.0,43.0746771
i0_W9_1abdjBS7d5-pWORQ,"402 E Green StSte AChampaign, IL 61820",Champaign,76,Lai Lai Wok,-88.233196,IL,4.0,40.110553
PYG1nrz2yYDSQk3W-vYwAA,"528 E Green StChampaign, IL 61820",Champaign,40,Chipotle Mexican Grill,-88.2306922227,IL,3.5,40.1103747782
L7_-U4QPJBYxEpD0BdT4Pw,"7042 E Indian School RdScottsdale, AZ 85251",Scottsdale,4,Cook N Jacks,-111.9292934,AZ,3.0,33.4950947
Ak4s2gS-jx8iW33jY4u3jA,"2000 Murray AveSquirrel HillPittsburgh, PA 15217",Pittsburgh,51,Té Cafe,-79.923207,PA,4.5,40.434156
N50HceZf1595UtU867u4uQ,"Mandalay Bay Resort and Casino3950 Las Vegas BlvdThe StripLas Vegas, NV 89119",Las Vegas,792,Fleur by Hubert Keller,-115.175111922,NV,3.5,36.0920808497
4uGHPY-OpJN08CabtTAvNg,"MGM Grand Hotel and Casino3799 Las Vegas Blvd SEastsideLas Vegas, NV 89109",Las Vegas,702,L'Atelier de Joel Robuchon,-115.170541385,NV,4.5,36.1025900701
Me4q6iXSjJyFsfKx-l3kcw,"The Forum Shops at Caesars Palace3500 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,158,Il Mulino New York,-115.1711298,NV,4.0,36.128561
4DuG6_TQRCe4kpytKBp0Ag,"Red Rock Casino Hotel11011 W Charleston BlvdSouth SummerlinLas Vegas, NV 89136",Las Vegas,37,The Salt Lick Bar-BQ,-115.3344727,NV,3.0,36.1556178
Fn8hc8b3357nDJfFksdcbg,"4117 N 16th StPhoenix, AZ 85017",Phoenix,12,Zest - Spirited Dining,-112.0473892,AZ,3.5,33.4957851
-yzl8Zm-MmSqx31VN7vB0Q,"1640 E Camelback RdPhoenix, AZ 85016",Phoenix,110,Corleone's,-112.0465536,AZ,3.0,33.5092367
cWFpyN49FRsFrNd3_cb50g,"3049 Las Vegas BlvdSte 20The StripLas Vegas, NV 89109",Las Vegas,136,Kimchi Korean Bbq,-115.1645622,NV,3.0,36.1314967
ZZcKMWza1-GqrmhzFHW_mw,"The Venetian3355 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,111,Tintoretto Restaurant and Bakery,-115.1701939,NV,3.0,36.1226902
6BuCNx2gO_GYiXm2KRdMXQ,"Palms Casino4321 W Flamingo RdLas Vegas, NV 89103",Las Vegas,148,24 Seven Cafe,-115.19723,NV,3.0,36.115317
NS5m7kg9phWfjP27qmxgYA,"1924 E Carson StSouth SidePittsburgh, PA 15203",Pittsburgh,47,Pittsburgh Steak Company,-79.9779834,PA,2.5,40.4285411
YU6vNlllSsoQgb8d5XXOCA,"3150 Hwy 21 NSte 18Fort Mill, SC 29715",Fort Mill,11,Golden China,-80.9322363,SC,4.0,35.0890236
M-vOSYnyuaE2TsFJF0uMbQ,"The District At Green Valley Ranch2245 Village Walk DrAnthemHenderson, NV 89052",Henderson,468,Lucille's Smokehouse Bar-B-Que,-115.086307,NV,4.0,36.021405
P239JxvlJ_mTmMZk-2K9QA,"2200 Penn AveStrip DistrictPittsburgh, PA 15222",Pittsburgh,24,Leaf & Bean,-79.9819651,PA,4.0,40.4521061
HAgGoHAT9Ar98jjBvhucPA,"8955 S. Eastern AvenueSoutheastGreen Valley, NV 89123",Green Valley,14,The Melting Pot,-115.1189425,NV,4.0,36.0265303
iqLVYrsX25XUZqjRjvbYfg,"610 E Roosevelt StSte 145Phoenix, AZ 85004",Phoenix,137,Tammie Coe Cakes,-112.06556797,AZ,4.0,33.4586921291
5kD6dP9etfUqtyXUZu9ZyQ,"701 Smithfield StDowntownPittsburgh, PA 15222",Pittsburgh,43,Sree's Foods,-79.9967857,PA,3.5,40.4430211
QQ-lSbz4ARm1MQA5z8-nAw,"3607 East Bell Road, Ste.#1Phoenix, AZ 85032",Phoenix,6,Weather & Coffee,-112.004291,AZ,4.5,33.640076
gXrOoqHL_VDpOzli_DG1VA,"9719 W Flamingo RoadSpring ValleyLas Vegas, NV 89147",Las Vegas,24,Sapporo,-115.3042546,NV,4.0,36.1139286
6nseTZb6WrGWcithRThfag,"1044 E Camelback RdPhoenix, AZ 85014",Phoenix,140,Padre's Modern Mexican Cuisine,-112.0588374,AZ,4.0,33.5093453
3yRq8DjiSt4lSPEonpSaLQ,"4151 N Marshall WayScottsdale, AZ 85251",Scottsdale,22,Bada Boom Pasta Room,-111.9287734,AZ,3.0,33.4957243
UL3OMN_c-NXHlyb97pDifA,"7014 East Camelback RdScottsdale, AZ 85251",Scottsdale,284,Yard House,-111.9290233,AZ,3.5,33.5025088
VEojEXbJ81eiPLSSF9jNEQ,"9120 E Indian BendScottsdale, AZ 85256",Scottsdale,119,YC's Mongolian Grill,-111.8852673,AZ,4.0,33.5403655
t4pkeGscooStLjy-Js5Byw,"16447 N Scottsdale RdSte 101Scottsdale, AZ 85254",Scottsdale,56,Daphne's California Greek,-111.924065351,AZ,3.0,33.6356670166
TzOTe6yecv99lZuKQ6fPfA,"Mandalay Bay Hotel & Casino3950 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,341,Raffles Cafe,-115.175557854,NV,3.0,36.091884759
erBoatMp1TFi_NPxTigp6w,"7135 E Camelback RdScottsdale, AZ 85251",Scottsdale,57,Pink Taco,-111.9276185,AZ,2.5,33.5019817
J4qLz0nGzCTMf6-kf_SiQg,"The Mirage Hotel & Casino3400 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,627,Carnegie,-115.174516439,NV,3.0,36.1215488944
0ieEqGInYunNBaBzg8j_WQ,"21001 N Tatum BlvdPhoenix, AZ 85050",Phoenix,33,Slices,-111.9746066,AZ,3.5,33.678615
IC8no-tIdDWgkYzb5d-Nvw,"7016 N 57th AveGlendale, AZ 85301",Glendale,195,Little Saigon,-112.181569,AZ,4.5,33.539257
UCjtaUCtJPbTUouHtQURvQ,"15425 N Scottsdale RdScottsdale, AZ 85254",Scottsdale,55,Chipotle Mexican Grill,-111.924591,AZ,4.0,33.626109
NrmjX7lp8LfqdJSd83P9-Q,"Bellagio Las Vegas3600 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,630,The Bank,-115.1765221,NV,3.0,36.1130109
Y7uV0B860k14puWuYWuLow,"4335 Barclay Downs DrSouth ParkCharlotte, NC 28209",Charlotte,55,McCormick & Schmick's,-80.834305,NC,3.5,35.152844
GJp4zTQPPsCEkUitopGfAQ,"The Mirage Resort and Casino3400 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,444,Stack Restaurant & Bar,-115.175025921,NV,4.0,36.1219660468
0L-d_BgUto2XJnuncUEpnQ,"110 S Sharon Amity RdCotswoldCharlotte, NC 28211",Charlotte,35,Mama Fu's Asian House,-80.79965,NC,3.0,35.17651
Gu1zPvplulUE94w04odUMA,"Inside Camelback Inn5402 East Lincoln DrPhoenix, AZ 85034",Phoenix,3,Hoppin' Jack's,-112.0476987,AZ,2.5,33.4422778
Ez2MFsVT5lJZ05yvK_0AXQ,"7366 E. Shea Blvd.Scottsdale, AZ 85260",Scottsdale,309,Pita Jungle,-111.9222691,AZ,4.0,33.5840139
PSDVu_477MZ1ZvbEl5z3Ng,"111 Smithfield StDowntownPittsburgh, PA 15222",Pittsburgh,34,Mexico City,-80.000437,PA,4.0,40.4375833
Edj0quZE5k1WcAtf883j6w,"2701 E Indian School RdPhoenix, AZ 85016",Phoenix,158,Shady's,-112.0235561,AZ,4.0,33.4947311
23SJEjfyU5gxY2chAKhgcw,"5485 W Sahara AveWestsideLas Vegas, NV 89146",Las Vegas,459,Orchids Garden Chinese Restaurant,-115.216317,NV,3.5,36.143685
RYNuWml56IY9woKqyLarnQ,"4145 S Grand Canyon DrSte 104WestsideLas Vegas, NV 89107",Las Vegas,7,Sushi Avenue & Steak House,-115.211622,NV,4.0,36.171184
PJoiSHK9Pf9BNKf_xB9gFA,"450 Fremont StDowntownLas Vegas, NV 89101",Las Vegas,20,Neonopolis,-115.140844,NV,2.5,36.170055
Z1KDov5DRTG-rYF_6TyO1A,"Four Seasons Hotel3950 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,264,Veranda,-115.175239,NV,4.0,36.09232
2BsEO4TZwg12dOl-FGijsQ,"3900 Las Vegas Blvd SLuxorEastsideLas Vegas, NV 89119",Las Vegas,10,Pharoah's Pheast Buffet,-115.1568938,NV,2.0,36.1094581
DW6SI2KxcfXBHeo9jEr4lQ,"Luxor Las Vegas3900 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,189,Pyramid Cafe,-115.17661956,NV,3.0,36.0954740039
GO5VFRp50IUNwH_6udsF6g,"Green Valley Ranch Resort & Spa2300 Paseo Verde PkwyHenderson, NV 89052",Henderson,72,The Original Pancake House,-115.0228736,NV,3.5,35.952556
qMWWQpMiMcV8jz_57cBB0w,"3811 Butler StLawrencevillePittsburgh, PA 15201",Pittsburgh,199,Coca Cafe,-79.9641251,PA,4.0,40.4670725
b8GZnPFdf9OskIFZp3-qSA,"4680 S Maryland PkwyUniversityLas Vegas, NV 89119",Las Vegas,10,Omelet House,-115.136561,NV,3.5,36.104474
Tr9fiwgB25qMpya6t8TIHQ,"450 Fremont StSte 370DowntownLas Vegas, NV 89101",Las Vegas,128,Krave,-115.140844,NV,3.5,36.170055
kKiluPSzCnCOkYKknWzNzQ,"117 S Bouquet StOaklandPittsburgh, PA 15213",Pittsburgh,44,Five Guys Burgers and Fries,-79.956657,PA,3.5,40.442277
N48xgV8QreZycPU3qwfzvw,"Treasure Island Hotel & Casino3300 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,22,Mist Bar and Lounge,-115.168726541,NV,3.0,36.1305020791
cwXL-MVpeSBpZaQ_uqaLvw,"500 W 5th StThird WardCharlotte, NC 28202",Charlotte,16,Cans Bar & Canteen,-80.8454407,NC,2.5,35.2318442
gBVytpiIYGLB1wce-Dfbxg,"3305 W Chandler BlvdSte 8Chandler, AZ 85226",Chandler,111,My Big Fat Greek Restaurant,-111.8984043,AZ,3.5,33.3047696
4waggbCK-MSE9dbIdSMfPA,"The Hyatt Regency122 N Second StPhoenix, AZ 85004",Phoenix,148,Compass Arizona Grill,-112.071886,AZ,3.5,33.449858
3Srfy_VeCgwDbo4iyUFOtw,"6501 E Greenway PkwyScottsdale, AZ 85254",Scottsdale,5,Roni's Pizzeria,-111.9404813,AZ,1.0,33.6251792
1yx2zLskVTe5WQdYjL2Apw,"4533 W Sahara AveSte 5WestsideLas Vegas, NV 89102",Las Vegas,1022,Egg & I,-115.2016373,NV,4.5,36.1443957
Vb9FPCEL6Ly24PNxLBaAFw,"13637 N Tatum BlvdPhoenix, AZ 85073",Phoenix,26,Z Pizza,-111.9768512,AZ,4.0,33.6101518
nRO4tRwimU12hg7Cnz__iA,"13843 N Tatum BlvdSte 29Phoenix, AZ 85032",Phoenix,161,Eden's Grill Inn,-111.976905,AZ,4.5,33.612935
MUPWRBidG0_EQC9ey4-xKQ,"6438 Albemarle RdEastlandCharlotte, NC 28212",Charlotte,18,Cook Out,-80.7349935,NC,3.5,35.2021374
352PyQvZXioNgmETfb9FZA,"6914 Matthews Mint Hill RdMint Hill, NC 28227",Mint Hill,28,Big Guys Pizza,-80.656173,NC,4.0,35.171874
QlNXfJnMhwQYboL3_Tp3UQ,"7114 Brighton Park DrSte 330Mint Hill, NC 28227",Mint Hill,17,New Asian Cuisine,-80.6609085,NC,3.5,35.1710507
Ane4XcpP7aWzhjd8SGiciQ,"7000 E. Mayo Blvd.Phoenix, AZ 85054",Phoenix,57,Red Robin Gourmet Burgers,-111.928108833,AZ,3.5,33.6559125405
1rtp8yZW8fI1Y3C8WxWthg,"6915 Albemarle Rd.EastlandCharlotte, NC 28227",Charlotte,8,Bojangles' Famous Chicken 'n Biscuits,-80.725502,NC,3.0,35.203175
KujAgAIGZmpxHgJ2O-iStw,"3620 Festival DrFort Mill, SC 29716",Fort Mill,7,Papa Pino's,-80.935999,SC,2.5,35.0946896
qXG8IlKuvy5k9fJ3y2gLgg,"3799 Las Vegas Blvd SEastsideLas Vegas, NV 89109",Las Vegas,323,Nobhill Tavern by Michael Mina,-115.149078369,NV,4.0,36.1237328
s5kSyEvwIqraXvwPYVUWJg,"8420 Market StMiddleton, WI 53562",Middleton,3,Boston's Gourmet Pizza,-89.528087,WI,2.5,43.093583
TMdHhDI7jYQ9206dtvrBgA,"423 S Mill AveSte ATempe, AZ 85281",Tempe,106,Restaurant Mexico,-111.939699,AZ,3.5,33.4259416
uVbt9dOe6qJgBBI4_XsXRA,"20753 N Pima RdDC RanchNorth Scottsdale, AZ 85255",North Scottsdale,106,Fleming's Prime Steakhouse & Wine Bar,-111.889287,AZ,4.0,33.674317
xgSPC01GJlxgj_PILhaCjQ,"555 Grant StreetDowntownPittsburgh, PA 15219",Pittsburgh,5,Amazon Cafe,-79.9961978,PA,4.5,40.4404629
-VnVvJzps8QkDbc1GmHnmQ,"MGM Grand Hotel and Casino3799 Las Vegas Blvd SEastsideLas Vegas, NV 89109",Las Vegas,185,Studio Café,-115.169277,NV,2.5,36.1025618
C_lTRsrL5LQAyd3_fnoBdg,"3555 Las Vegas Blvd SThe StripLas Vegas, NV 89136",Las Vegas,20,Steakhouse 46,-115.1713943,NV,3.5,36.1156902
Lnohr9bpCbHNsomazXDg-w,"1825 W Chandler BlvdChandler, AZ 85224",Chandler,383,Chino Bandido,-111.873637,AZ,3.5,33.304492
ADWYOcE1GCVcyF97OUkaGg,"2155 E University DrTempe, AZ 85281",Tempe,6,Red Owl Sports Grill,-111.893092,AZ,3.5,33.421385
bqktAhYfTOXp8lNwghu1BQ,"2145 E University DrTempe, AZ 85281",Tempe,8,Jack in the Box,-111.8938501,AZ,2.5,33.4218001
rXEGCpdboVwczMIDZuXXaA,"617 Williamson StWilliamson - MarquetteMadison, WI 53703",Madison,220,Sardine,-89.375889,WI,4.0,43.076788
ZWPVBkb2CAQkQIn2OXTzeQ,"1109 S Braddock AveRegent Square, PA 15218",Regent Square,6,The Green Mango,-79.893698,PA,3.5,40.432559
RuMsh0CBFTdddwx1jiGT0Q,"Hooters Casino Hotel115 E Tropicana AveEastsideLas Vegas, NV 89109",Las Vegas,6,The Dam Restaurant,-115.146372,NV,2.0,36.124423
wxf6JIS3U1U7d_GMwppq8Q,"Caesar's Palace3570 Las Vegas BlvdThe StripLas Vegas, NV 89136",Las Vegas,65,Augustus Cafe,-115.173336,NV,3.0,36.119556
cOUS79i4vltKIc_hy4OZBg,"523 N 20th StPhoenix, AZ 85006",Phoenix,103,Baiz Market,-112.038676,AZ,4.5,33.455036
0QTn4pMzKv1mnQifcP9YoQ,"3752 E Indian School RdPhoenix, AZ 85018",Phoenix,110,Autumn Court Chinese Restaurant,-112.0000797,AZ,3.0,33.4954376
jCUOqEK8Lln0PK3GeUl6IQ,"4220 N 7th AvePhoenix, AZ 85013",Phoenix,316,Copper Star Coffee,-112.083878,AZ,4.0,33.4974525
gsQ1ZB3nzUCo93kqougigA,"Planet Hollywood3663 Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,226,Cheeseburger,-115.1726313,NV,3.0,36.1094391
tj1QON3SD7zzp6BE5BTLLw,"3000 Paradise Rd.EastsideLas Vegas, NV 89109",Las Vegas,85,Paradise Café,-115.1529193,NV,2.0,36.1371122
rZbHg4ACfN3iShdsT47WKQ,"8501 N 27th AvePhoenix, AZ 85051",Phoenix,878,Bobby Q,-112.116198,AZ,4.5,33.560853
YPoHtUq85TmNrBpqj_zmuA,"5829 Forbes AveSquirrel HillPittsburgh, PA 15217",Pittsburgh,90,Sun Penang,-79.9218733,PA,3.5,40.4382573
SbS0XQG39VgP6L6wbZ56RA,"4909 E Chandler BlvdPhoenix, AZ 85048",Phoenix,149,Brazilian Bull Steakhouse,-111.97839,AZ,2.5,33.303967
FUI-hWH_bpis7AKZTWenUQ,"5114 N 7th StPhoenix, AZ 85014",Phoenix,359,Ticoz Resto-Bar,-112.065323,AZ,4.0,33.511665
VWJqohlU4cXYIpNwYQY-wg,"Sky Harbor International AirportTerminal 4Phoenix, AZ 85034",Phoenix,10,Flo's Shanghai Cafe,-112.026154,AZ,2.5,33.439648
N1Dq9PyY1jDQdZcX4u8oFg,"Sky Harbor International Airport, Terminal 43400 Sky Harbor BlvdPhoenix, AZ 85034",Phoenix,31,Starbucks,-112.026154,AZ,3.5,33.439648
fzHlul2mHy_jwJc-WBRvlg,"2210 E Indian School RdPhoenix, AZ 85016",Phoenix,47,Old Heidelberg German Bakery,-112.033688,AZ,3.5,33.495104
tzGPZyGuFT3dCT1Wpn9JQA,"3961 E Camelback RdPhoenix, AZ 85018",Phoenix,6,Soma Express,-111.9952353,AZ,4.0,33.5097283
OwHqwmHwswArpv3m3dlw_Q,"5111 N 7th StPhoenix, AZ 85014",Phoenix,5,Burger Betty's,-112.06434,AZ,2.5,33.511332
bcBMAa0UQpNLFvvdZ4dxtQ,"7125 E 5th AveScottsdale, AZ 85250",Scottsdale,70,BS West,-111.927267,AZ,3.5,33.497828
4tATdfQafdn2CBzxKQxVqw,"4343 N 7th AvePhoenix, AZ 85073",Phoenix,3,E Lounge,-112.0825915,AZ,3.0,33.4998461
eOug4Lp-b5-jrtkoLMQq2g,"628 E Adams St.Phoenix, AZ 85004",Phoenix,5,Circa 1900,-112.0656259,AZ,3.5,33.4493777
lk-6NXfpSgvNw7zm0xtUVw,"2050 N Alma School RdChandler, AZ 85224",Chandler,88,Taqueria Mi Casita,-111.860583145,AZ,4.5,33.3360579197
MQ4oAsidXBVxpRqCRnRVFA,"2330 E McDowell RdPhoenix, AZ 85006",Phoenix,6,Counter Culture Cafe,-112.0313975,AZ,3.0,33.4659716
JQNOv7QlaF0giKAKCn61yw,"7435 S Durango DrSte 104SouthwestLas Vegas, NV 89113",Las Vegas,113,Ohana Hawaiian BBQ,-115.2792265,NV,4.0,36.052079
_B1Q6lSkcWSSTVs8w4xv5A,"Bellagio Las Vegas3600 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,108,Petrossian Bar,-115.175814629,NV,4.0,36.1128473337
TBByB05sSZZb4vyGCt6Uuw,"9680 S Eastern AveSte 100SoutheastLas Vegas, NV 89123",Las Vegas,223,The Cupcakery,-115.118334889,NV,3.5,36.0135567884
UJuNE5RPA-tbHowVEkuLpg,"8225 Northlake Commons BlvdCharlotte, NC 28216",Charlotte,32,Olive Garden Italian Restaurant,-80.854733,NC,3.0,35.348724
FmsSGHdahYI6VarnoQhGcA,"Red Rock Casino Resort & Spa11024 W Charleston BlvdSouth SummerlinLas Vegas, NV 89148",Las Vegas,12,Sandbar,-115.331389231,NV,3.0,36.1532890723
VFjeCLwVMguUNWH-DeOgyw,"Sky Harbor International AirportTerminal 4, C GatesPhoenix, AZ 85034",Phoenix,35,Fox News Sky Box,-111.994403601,AZ,2.5,33.4346825157
Fb_mZcgCgvK60E3hymcpyw,"1804 E Southern AveTempe, AZ 85282",Tempe,7,Taco del Mar,-111.9080584,AZ,3.5,33.3931628
QNQzgMpEY1N33kvf1nHFKQ,"9107 S Tryon StSteele CreekCharlotte, NC 28273",Charlotte,3,Mily & Lalo,-80.939087,NC,4.0,35.134023
zWmMse__At85rO_ivLcpXA,"1609 Elizabeth AveElizabethCharlotte, NC 28204",Charlotte,11,NOFO on Liz,-80.8258178,NC,3.0,35.2128682
W33EBdIVWmr01_vBk1JjVA,"201 N Tryon StFourth WardCharlotte, NC 28202",Charlotte,33,Zink American Kitchen,-80.841415,NC,3.5,35.228417
JAgOcvH_sGUAX7NvD0-Uww,"1701 E 7th StElizabethCharlotte, NC 28204",Charlotte,94,Hawthorne's NY Pizza & Bar,-80.821622,NC,4.0,35.21582
cTz7lxA0AdWKMba6Bvsi3g,"8771 W Charleston BlvdWestsideLas Vegas, NV 89117",Las Vegas,109,Carrabba's,-115.2861096,NV,3.5,36.158524
HI7tHbCuLMV9MzXXDPamjA,"11011 W Charleston BlvdSouth SummerlinLas Vegas, NV 89135",Las Vegas,40,Fatburger,-115.334510328,NV,3.0,36.1569058834
lyC2KqGiFIwct39jbdIdJg,"3200 Las Vegas Blvd SouthThe StripLas Vegas, NV 89109",Las Vegas,322,The Capital Grille,-115.168328033,NV,4.5,36.1276483735
sMO71vGV8wkKujOle3-v7g,"16148 N 83rd AvePeoria, AZ 85382",Peoria,120,Famous Dave's,-112.235047,AZ,4.0,33.633666
vyc1Bm_b-0sVGpwLRFlKQw,"10710 Providence Rd.Charlotte, NC 28277",Charlotte,34,On The Border Mexican Grill & Cantina,-80.7706819,NC,3.0,35.064082
LjqY98zL96sem_PxC6ZG3g,"4410 N 40th St# 5Phoenix, AZ 85018",Phoenix,39,Arlecchino Gelateria,-111.9955012,AZ,4.5,33.5024095
rXb8s7TOx2-uWxzACEXcpg,"146 6th StDowntownPittsburgh, PA 15222",Pittsburgh,178,Six Penn Kitchen,-80.002503,PA,3.0,40.442799
lhRUPA28pRIN1MnllN-o9g,"1636 N Scottsdale RdTempe, AZ 85281",Tempe,158,Udupi Indian Veg & Vegan Cuisine,-111.9269609,AZ,4.0,33.4480828
PS9piBenHWUnCb0Wd6Vmbw,"5625 S Rainbow BlvdSte DSpring ValleyLas Vegas, NV 89118",Las Vegas,30,Mixers Ice Cream & Coffee,-115.2437024,NV,4.5,36.0864569
c12WDNrP2wyQgbnEYDdxCw,"MGM Grand3799 Las Vegas Blvd SEastsideLas Vegas, NV 89109",Las Vegas,554,MGM Grand Buffet,-115.171778365,NV,2.5,36.1020911813
YQeMF7q6xJ61v_OvAMDSlg,"20 E General Robinson StNorth SidePittsburgh, PA 15222",Pittsburgh,12,Finnigan's Wake,-80.003366,PA,2.5,40.448827
oOqsIaRvdV4La45-JJhfeQ,"13828 N 51st AveGlendale, AZ 85306",Glendale,12,Chanpen Thai Cuisine,-112.178903,AZ,3.5,33.623079
rwQIBAM_kHtVl1Ks8Flexw,"3223 S McClintock DrSte 103Tempe, AZ 85282",Tempe,85,Cafe Wasabi,-111.9091031,AZ,3.0,33.3939223
NChgwDb5vWkPg3nvZJGM9g,"17045 N 59th AveSte 101Glendale, AZ 85308",Glendale,93,Cucina Tagliani,-112.186525,AZ,3.5,33.639526
7SO_rX1F6rQEl-5s3wZxgQ,"4410 N 40th StPhoenix, AZ 85018",Phoenix,469,La Grande Orange Pizzeria,-111.995512,AZ,4.5,33.502429
45CkLZEIYK4KLDAb5GvxEg,"2270 Village Walk DrAnthemHenderson, NV 89052",Henderson,195,Elephant Bar Restaurant,-115.08640228,NV,3.5,36.020791181
04ogq23JnzauhezrWEXG_g,"1000 Banksville RdBanksvillePittsburgh, PA 15216",Pittsburgh,32,Pittsburgh Barbecue Company,-80.0297296,PA,4.0,40.4215163
fGhu7d7oW09qDgVI5CZV7g,"2701 Century Harbor RdMiddleton, WI 53562",Middleton,51,Captain Bill's,-89.485043,WI,2.5,43.104117
3C-tuH9X6x5PqGDRYn83uQ,"11508 Providence RdCharlotte, NC 28288",Charlotte,114,Ilios Noche,-80.770838,NC,4.0,35.0530403
xdwPHc25l7_roZ9Kfea13w,"800 E Camelback RdPhoenix, AZ 85014",Phoenix,67,Lola,-112.0638736,AZ,3.5,33.5095175
7A5-bIWh6z4NPUuhGthBIQ,"11532 Providence RdSte RCharlotte, NC 28277",Charlotte,27,Penn Station East Coast Subs,-80.7706868,NC,4.5,35.0521115
kPh2gPvd8moVx6gNf2iHsA,"Sky Harbor International AirportTerminal 4, Concourse APhoenix, AZ 85034",Phoenix,38,Taberna del Tequila,-112.026154,AZ,2.5,33.439648
aYEs_eXqnV8Ifj3Bp0bHwQ,"Bellagio Las Vegas3600 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,356,Sensi,-115.177001,NV,4.0,36.11199
XNtSLbyznmRpoTtM0v0cjg,"Harrah's3475 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,241,Carnaval Court Bar & Grill,-115.171525,NV,4.0,36.119304
uqisw8IXD5ZutU4MT2MQVw,"Crystals Mall City Center3720 Las Vegas Blvd SThe StripLas Vegas, NV 89158",Las Vegas,581,Social House,-115.173192,NV,4.0,36.108713
q8P4EZkDgzHQodbQSbxSiw,"14826 N. Pima RoadScottsdale, AZ 85251",Scottsdale,3,Islands Fine Burgers & Drinks,-111.8929149,AZ,2.0,33.6470501
0l9e2aBYZfogiSUyxJEL3Q,"5509 N 7th StPhoenix, AZ 85014",Phoenix,3,Manuel's Mexican Restaurant & Cantina,-112.063844,AZ,3.5,33.517438
TLpp1z1Jyb8D3N6mKliUgw,"5025 S Fort Apache RdSpring ValleyLas Vegas, NV 89148",Las Vegas,3,Zeeboo,-115.297818,NV,3.0,36.097616
